knee_angle,elbow_angle,hip_angle,label
167.6650277184166,22.39734258841938,165.42544088073137,squat
163.71967689428126,31.6013725098088,160.80531219775102,squat
158.8134305251823,42.58098306454799,156.46848402458565,squat
154.59320331376765,36.87448723893487,151.94995661249843,squat
149.93948220857084,26.38874958778519,147.51313692697903,squat
146.01413244592223,32.707075831557034,143.56922123943653,squat
141.18276352267642,26.107320261017122,139.2433989545889,squat
137.31362413016137,22.630769883218402,135.00381676118556,squat
132.88727592730194,20.393765441637253,130.5846535932394,squat
126.68191572299467,15.917029398832506,125.33265114141277,squat
120.53529011498803,24.364542678166256,120.29610273885874,squat
114.49122658510771,22.688768411817673,114.59170650023896,squat
106.12699837752032,21.39329487184228,106.71362288933574,squat
97.98700522827463,11.138482604347425,98.69881078934202,squat
88.61351936282432,16.53710536258178,88.87672868917463,squat
83.6394942306718,9.845013579339414,83.21784357160877,squat
77.58636832670351,15.461747918363033,77.43697321417955,squat
71.95135897815942,11.756200466411286,71.8941366215166,squat
66.48792022536264,12.455140072733425,66.94198286239397,squat
64.1058174923638,11.621283874922584,65.20495597050149,squat
66.5805156318854,5.653939801611558,68.12410773361462,squat
69.09071247194645,7.5175469938270245,71.08434009400492,squat
74.08603509446301,9.43465268180424,75.65633373083314,squat
79.96777683321189,9.608897021064422,80.91879662574745,squat
93.94093403183972,3.3072939325228194,95.08217435034307,squat
108.6433329714437,4.350352238448615,109.86003949791234,squat
119.62725962350987,0.231190694594879,121.2935320059321,squat
128.1544955568364,1.3225846939533832,129.3902373339902,squat
135.5216270734408,1.7636932434309647,136.32160463421124,squat
141.97553459008373,3.0137264615776007,141.38383472337196,squat
146.4336314996453,3.967362778856063,145.0581808710369,squat
150.7701474060326,3.06507099392473,148.8195479299534,squat
154.2969264767976,0.5095903585328633,152.18839646109066,squat
157.3556229395124,8.026373545370115,154.90646142691855,squat
161.61909998969284,1.5412500268429472,158.43192644862714,squat
165.44874554206217,1.504651401029477,161.141645286777,squat
169.9010418997044,2.5368405989800165,165.0730516390268,squat
173.43243167871674,8.152613613577277,168.88932369631567,squat
176.96616254878742,10.536613406733355,172.12706812493053,squat
179.29374380691186,12.980803247025493,174.80488065971252,squat
179.96454857958557,18.88538163515539,175.86200412509504,squat
179.35462304260807,21.052904071912387,176.63224248151394,squat
179.83184303006183,24.173896136647954,176.29752957494466,squat
179.95049872313325,26.432970740820924,177.07459827618143,squat
179.8539849481908,37.18645331966594,176.89820085980298,squat
179.68174317736833,38.90306014017846,176.62289992634012,squat
179.57243154066327,38.72236571253023,176.48362637939175,squat
179.60583857795262,38.43526606471265,176.4343714566841,squat
179.57052433150807,39.094964835517395,176.38503863131254,squat
179.47907212243766,38.776453373874645,176.3795280861658,squat
179.50820170097322,38.19001991444561,176.49022945295428,squat
179.4946692572659,37.78647478839914,176.55361130401673,squat
179.4798324246837,38.641268182506664,176.45642695250373,squat
179.14136155094818,34.122050365781924,176.22684888656855,squat
178.19025308009984,31.957343062820943,175.50422481873846,squat
175.99193210655233,24.755105398371022,174.21823095896508,squat
174.1834419838511,19.573067146134147,172.45401868528697,squat
171.87438254973338,10.640134689276616,170.1791325887055,squat
168.4284028487988,1.9169515995931274,166.90343419175866,squat
164.34583913917876,6.868660563109418,162.80056430872293,squat
158.45745275380273,15.410430138174425,157.81202719407665,squat
155.59031741632057,29.247199102283897,154.8405106460752,squat
151.27909935552165,38.74338855078257,150.67348743620084,squat
147.725039732332,39.58783661097916,146.3640403862605,squat
156.54580438401254,178.35291525892154,3.5056107552911993,squat
162.457502353387,176.5837357776599,32.539443613308414,squat
158.1345692306015,179.2975187471224,6.415682920966962,squat
150.4988726071605,177.8727103738059,13.280929919202139,squat
150.28824016354162,167.57530424269282,6.05604265451025,squat
138.06867254603583,153.89250073016342,20.780156831643467,squat
139.76972190783627,164.50007785886493,19.982004840049296,squat
119.84163751680664,159.1685608321156,46.752476419138844,squat
117.92621140771904,179.13208170949423,37.34049918571465,squat
121.78036469734694,173.38359324153953,29.70428296187052,squat
130.48481580501658,172.40457069092065,26.319832573108922,squat
116.77979861134027,173.5269820997183,80.71638594734904,squat
98.47710193543882,177.95035743810473,110.8087746576477,squat
139.12434318154925,176.69377364131267,31.39427201287646,squat
131.42040647994423,158.0131953466382,44.113547891030265,squat
131.4138709995789,160.29962112447765,43.79819666381428,squat
142.74253440428524,158.46620929917157,29.312838707489462,squat
141.45222658303624,162.83813113771518,26.419737317527836,squat
139.65288878724027,156.37919103745853,23.91108861118578,squat
141.94575798093405,177.4877837790695,9.689574967274323,squat
131.5985674714043,176.29812048072475,15.993379384153755,squat
135.68351954494145,171.15172219245235,16.13563404908533,squat
137.58940806635306,175.29182012746836,12.90760823423915,squat
139.7305280591646,33.280356165806666,8.191293790051255,squat
145.94837791692672,76.97016632313645,0.7169029640019982,squat
173.62759183554556,77.22077783615784,31.423024101957296,squat
171.24425816010566,174.84308746815395,22.44784996372568,squat
173.7201065756075,179.24247782755114,23.967842327422403,squat
177.63620429512395,176.36318294853524,21.568793420152762,squat
178.8692795244009,177.24331677256424,20.074680784327306,squat
178.04941552701231,176.2658488656666,13.823877865474216,squat
176.70199407844092,172.4642516469053,10.911674565513886,squat
179.3525526155764,179.40872017685112,13.979292069173592,squat
179.75741632503636,174.00602229629467,12.116166746644442,squat
179.8778164842289,176.04593445021726,12.105146933142532,squat
175.73074201870838,176.99093092091766,13.68157994353162,squat
176.1434894281765,172.35746627989064,11.976004297925932,squat
179.01030543350447,175.53144023934874,11.84890267259561,squat
177.5732274839749,171.50593116476358,12.510776568123498,squat
177.3007004673611,174.39788881027846,11.19431376646474,squat
177.72122902752199,174.24652727928355,11.351744335771794,squat
178.30648696020046,176.17735827789878,10.754316097311879,squat
177.00274099573264,176.5990271401616,9.819146854199573,squat
170.830154574215,174.842891526207,9.53174246145482,squat
170.73202612844423,174.8005774461181,6.250113910664347,squat
170.1903862902234,177.92966909773557,2.8596818490873854,squat
176.72327046981937,173.88909083919756,4.2891360848003695,squat
176.99869100914398,172.3624811135086,0.9949655693959433,squat
179.31677823123607,170.5049155382237,3.035298326532643,squat
172.6214046765605,176.11746064573643,5.60931225319372,squat
178.1752495946482,174.71278273628468,11.740826794406024,squat
173.4828936709745,179.14655966912431,9.990577332062099,squat
163.40364872999032,169.50845166547197,3.172205762539458,squat
167.55648910079128,169.54737435300183,12.385051202835054,squat
168.85129300272837,168.77468720019223,11.259726847473043,squat
162.30389937234594,159.86433497581115,3.303639799664349,squat
158.8159717869684,153.0381036433614,12.498803775311359,squat
147.2718424057407,82.83645926696249,24.275026371885875,squat
143.5272682599008,164.4919590308415,14.5377912367638,squat
145.71306685268843,160.96732723709883,6.2662231356340055,squat
135.5878742464771,168.48634569793546,0.7035240317027638,squat
117.10512496286525,177.66708860862542,22.23382269281814,squat
129.25455263642993,172.52533853895574,9.013010880360929,squat
164.73248690009154,164.9042673667047,122.83814634239197,squat
139.05976510583227,174.82442090810514,137.88619475840144,squat
149.29831326892614,173.1649956080219,138.6626740626634,squat
142.1610632046129,169.77353636228108,139.18344164687716,squat
79.56175665587008,37.15818677388728,81.83874329509244,squat
72.09072927733861,35.71563549034792,75.45924948900807,squat
68.31420618187113,27.491629270841695,72.89911064573101,squat
67.95948305345809,27.521399198122452,73.13924218951257,squat
69.51644367548762,24.33947916018046,74.44792810153973,squat
